carrier_code,flight_date,flight_number,tail_number,origin_airport,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_minutes,actual_elapsed_minutes,departure_delay_minutes,wheels_off_time,taxi_out_minutes,carrier_delay_minutes,weather_delay_minutes,nas_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes,is_cancelled
B6,2023-05-10,1721.0,N508JL,JFK,MSY,13:20,13:17,201.0,172.0,-3.0,13:30,13.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-03-27,2539.0,N2027J,JFK,BQN,09:30,09:23,228.0,244.0,-7.0,10:07,44.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-10-19,135.0,N638JB,JFK,PHX,19:20,19:39,344.0,370.0,19.0,20:52,73.0,19.0,0.0,26.0,0.0,0.0,0
B6,2023-06-24,871.0,N580JB,JFK,SLC,10:30,10:37,307.0,311.0,7.0,11:10,33.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-08-14,1223.0,N987JT,JFK,LAX,21:10,21:07,379.0,353.0,-3.0,21:36,29.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-03-11,1677.0,N506JB,JFK,JAX,13:40,13:57,164.0,142.0,17.0,14:21,24.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-10-26,411.0,N982JB,JFK,LAS,06:00,06:06,343.0,324.0,6.0,06:22,16.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-10-06,1677.0,N665JB,JFK,JAX,20:20,21:03,176.0,162.0,43.0,21:43,40.0,15.0,0.0,0.0,0.0,14.0,0
B6,2025-04-04,53.0,N804JB,JFK,PBI,09:50,09:43,194.0,194.0,-7.0,10:05,22.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-03-18,1673.0,N281JB,JFK,BNA,14:59,14:53,165.0,162.0,-6.0,15:10,17.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-07-03,685.0,N2016J,JFK,RDU,14:25,14:37,115.0,112.0,12.0,15:04,27.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-02-22,923.0,N978JB,JFK,LAX,05:45,05:37,379.0,402.0,-8.0,05:53,16.0,0.0,0.0,15.0,0.0,0.0,0
B6,2023-04-12,1053.0,N629JB,JFK,PBI,05:45,05:39,167.0,152.0,-6.0,05:52,13.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-12-14,1849.0,N634JB,JFK,PSP,17:56,17:52,369.0,323.0,-4.0,18:05,13.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-10-20,161.0,N2044J,JFK,SMF,18:50,18:44,379.0,397.0,-6.0,19:34,50.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-03-29,183.0,N952JB,JFK,MCO,14:30,14:41,182.0,196.0,11.0,15:16,35.0,11.0,0.0,14.0,0.0,0.0,0
B6,2023-09-08,89.0,N989JT,JFK,SAN,21:30,00:00,363.0,0.0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,1
B6,2026-02-12,2201.0,N966JT,JFK,FLL,08:05,08:14,200.0,188.0,9.0,08:59,45.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-02-03,953.0,N712JB,JFK,PBI,07:00,08:22,189.0,194.0,82.0,08:43,21.0,82.0,0.0,5.0,0.0,0.0,0
B6,2023-03-22,601.0,N2002J,JFK,FLL,07:35,07:29,199.0,165.0,-6.0,07:52,23.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-01-04,116.0,N265JB,JFK,SYR,14:55,15:10,78.0,68.0,15.0,15:25,15.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-12-26,2201.0,N652JB,JFK,FLL,09:00,08:59,188.0,191.0,-1.0,09:35,36.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-12-02,1401.0,N659JB,JFK,FLL,14:55,15:06,199.0,187.0,11.0,15:31,25.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-04-23,1701.0,N566JB,JFK,FLL,20:43,20:35,196.0,177.0,-8.0,21:04,29.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-04-24,1853.0,N3251J,JFK,PBI,14:31,14:45,186.0,176.0,14.0,15:11,26.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-12-27,71.0,N640JB,JFK,SLC,18:30,19:06,324.0,299.0,36.0,19:32,26.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-10-22,775.0,N556JB,JFK,MSY,07:59,08:14,191.0,194.0,15.0,08:42,28.0,15.0,0.0,3.0,0.0,0.0,0
B6,2024-08-26,679.0,N3196J,JFK,MKE,13:29,13:52,146.0,154.0,23.0,14:30,38.0,23.0,0.0,8.0,0.0,0.0,0
B6,2024-04-22,355.0,N605JB,JFK,ONT,19:10,19:15,366.0,350.0,5.0,19:41,26.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-04-19,295.0,N3123J,JFK,AUS,06:45,06:51,247.0,245.0,6.0,07:11,20.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-02-09,1529.0,N809JB,JFK,RSW,06:00,05:55,200.0,243.0,-5.0,07:03,68.0,0.0,0.0,38.0,0.0,0.0,0
B6,2025-05-28,2129.0,N2086J,JFK,RSW,16:50,16:40,191.0,225.0,-10.0,17:14,34.0,0.0,0.0,24.0,0.0,0.0,0
B6,2025-01-08,218.0,N958JB,JFK,BOS,07:30,07:22,77.0,81.0,-8.0,07:38,16.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-07-24,163.0,N3142J,JFK,SRQ,06:59,08:25,180.0,175.0,86.0,08:46,21.0,81.0,0.0,0.0,0.0,0.0,0
B6,2024-11-11,838.0,N805JB,JFK,BQN,15:50,15:49,225.0,221.0,-1.0,16:10,21.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-11-25,2301.0,N805JB,JFK,FLL,09:25,09:18,188.0,163.0,-7.0,09:28,10.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-11-04,1887.0,N3257J,JFK,DCA,21:45,22:21,74.0,104.0,36.0,22:34,13.0,36.0,0.0,30.0,0.0,0.0,0
B6,2023-08-08,1677.0,N563JB,JFK,JAX,15:55,16:04,174.0,142.0,9.0,16:22,18.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-12-13,2601.0,N590JB,JFK,FLL,20:59,21:09,196.0,187.0,10.0,21:33,24.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-10-08,1501.0,N583JB,JFK,FLL,21:45,22:53,185.0,168.0,68.0,23:07,14.0,22.0,0.0,0.0,0.0,29.0,0
B6,2025-03-05,711.0,N964JT,JFK,LAS,18:10,18:00,349.0,405.0,-10.0,19:24,84.0,0.0,0.0,46.0,0.0,0.0,0
B6,2023-11-27,1677.0,N627JB,JFK,JAX,20:30,23:50,166.0,153.0,200.0,00:07,17.0,61.0,0.0,0.0,0.0,126.0,0
B6,2026-01-21,225.0,N564JB,JFK,TPA,20:30,20:21,194.0,192.0,-9.0,20:38,17.0,0.0,0.0,0.0,0.0,0.0,0
B6,2026-01-21,383.0,N998JE,JFK,MCO,20:00,20:04,188.0,178.0,4.0,20:18,14.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-06-11,2802.0,N328JB,JFK,BUF,06:30,06:22,82.0,73.0,-8.0,06:36,14.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-04-30,1701.0,N633JB,JFK,FLL,21:56,22:07,195.0,180.0,11.0,22:33,26.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-01-17,116.0,N258JB,JFK,SYR,14:59,15:50,78.0,74.0,51.0,16:09,19.0,47.0,0.0,0.0,0.0,0.0,0
B6,2023-12-14,871.0,N554JB,JFK,SLC,11:00,11:09,315.0,270.0,9.0,11:21,12.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-11-12,2223.0,N961JT,JFK,LAX,11:30,11:25,381.0,356.0,-5.0,11:41,16.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-12-29,2767.0,N329JB,JFK,JAX,15:59,16:57,161.0,154.0,58.0,17:08,11.0,33.0,0.0,0.0,0.0,18.0,0
B6,2024-07-10,711.0,N989JT,JFK,LAS,20:00,19:53,346.0,387.0,-7.0,21:25,92.0,0.0,0.0,34.0,0.0,0.0,0
B6,2024-10-27,1283.0,N3138J,JFK,MCO,15:44,16:24,185.0,175.0,40.0,16:48,24.0,21.0,0.0,0.0,0.0,9.0,0
B6,2026-01-20,753.0,N703JB,JFK,PBI,16:51,16:48,188.0,183.0,-3.0,17:05,17.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-01-23,711.0,N995JL,JFK,LAS,18:19,20:27,361.0,360.0,128.0,21:14,47.0,58.0,0.0,0.0,0.0,69.0,0
B6,2025-05-04,711.0,N964JT,JFK,LAS,19:40,19:47,365.0,320.0,7.0,20:25,38.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-09-19,2718.0,N746JB,JFK,BOS,08:05,07:57,78.0,85.0,-8.0,08:25,28.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-03-01,161.0,N2060J,JFK,SMF,18:44,18:40,385.0,407.0,-4.0,19:19,39.0,0.0,0.0,18.0,0.0,0.0,0
B6,2024-03-04,125.0,N569JB,JFK,TPA,14:33,14:25,185.0,162.0,-8.0,14:44,19.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-02-17,186.0,N267JB,JFK,ROC,12:09,12:25,79.0,107.0,16.0,13:06,41.0,16.0,0.0,28.0,0.0,0.0,0
B6,2023-09-08,2719.0,N595JB,JFK,ATL,11:45,14:02,141.0,176.0,137.0,14:41,39.0,67.0,0.0,35.0,0.0,70.0,0
B6,2024-01-07,623.0,N990JL,JFK,LAX,14:59,15:00,370.0,367.0,1.0,15:17,17.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-08-11,953.0,N658JB,JFK,PBI,09:43,10:24,178.0,152.0,41.0,10:35,11.0,10.0,0.0,0.0,0.0,5.0,0
B6,2025-12-19,483.0,N523JB,JFK,MCO,17:04,00:00,191.0,0.0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,1
B6,2023-12-11,161.0,N996JL,JFK,SMF,18:30,19:23,394.0,372.0,53.0,19:49,26.0,31.0,0.0,0.0,0.0,0.0,0
B6,2025-02-01,218.0,N317JB,JFK,BOS,07:30,07:27,77.0,72.0,-3.0,07:57,30.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-12-06,841.0,N3194J,JFK,SAV,09:29,09:16,154.0,194.0,-13.0,09:33,17.0,0.0,0.0,27.0,0.0,0.0,0
B6,2025-11-07,2101.0,N3194J,JFK,SYR,10:25,10:52,77.0,74.0,27.0,11:14,22.0,14.0,0.0,0.0,0.0,10.0,0
B6,2023-01-31,2093.0,N607JB,JFK,MIA,16:48,16:43,202.0,192.0,-5.0,17:17,34.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-07-18,411.0,N969JT,JFK,LAS,07:05,07:01,327.0,316.0,-4.0,07:17,16.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-07-13,1515.0,N982JB,JFK,SFO,10:58,10:56,382.0,376.0,-2.0,11:10,14.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-08-27,285.0,N3145J,JFK,RDU,12:20,12:24,108.0,90.0,4.0,12:44,20.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-09-28,2516.0,N249JB,JFK,SYR,21:55,21:54,80.0,79.0,-1.0,22:26,32.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-06-19,1186.0,N3162J,JFK,ROC,21:59,21:56,95.0,92.0,-3.0,22:31,35.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-04-19,1801.0,N618JB,JFK,FLL,18:30,18:29,200.0,151.0,-1.0,18:42,13.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-12-07,1189.0,N2180J,JFK,SAN,15:55,15:51,376.0,359.0,-4.0,16:06,15.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-03-24,1601.0,N586JB,JFK,FLL,11:30,11:27,186.0,222.0,-3.0,12:18,51.0,0.0,0.0,33.0,0.0,0.0,0
B6,2024-03-09,1185.0,N3044J,JFK,RDU,18:29,18:54,115.0,147.0,25.0,19:52,58.0,25.0,0.0,32.0,0.0,0.0,0
B6,2025-11-10,223.0,N2188J,JFK,LAX,12:00,12:09,378.0,356.0,9.0,12:26,17.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-03-08,2093.0,N559JB,JFK,MIA,16:15,16:14,193.0,173.0,-1.0,16:33,19.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-05-20,918.0,N179JB,JFK,BOS,22:29,00:43,81.0,60.0,134.0,01:01,18.0,13.0,0.0,0.0,0.0,100.0,0
B6,2023-02-18,2473.0,N593JB,JFK,CHS,15:40,15:34,146.0,137.0,-6.0,16:03,29.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-09-12,2129.0,N630JB,JFK,RSW,14:03,13:59,199.0,173.0,-4.0,14:12,13.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-06-23,2701.0,N793JB,JFK,FLL,06:30,06:28,181.0,180.0,-2.0,06:53,25.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-09-19,1202.0,N3258J,JFK,BUF,17:30,17:25,94.0,73.0,-5.0,17:41,16.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-04-11,815.0,N935JB,JFK,SFO,18:40,18:40,405.0,371.0,0.0,19:10,30.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-01-06,601.0,N3118J,JFK,FLL,06:59,07:01,190.0,191.0,2.0,07:19,18.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-03-19,2293.0,N655JB,JFK,MIA,06:00,05:55,187.0,163.0,-5.0,06:16,21.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-07-12,1523.0,N2156J,JFK,LAX,16:59,17:04,379.0,458.0,5.0,19:20,136.0,0.0,0.0,84.0,0.0,0.0,0
B6,2026-01-06,1.0,N607JB,JFK,FLL,06:30,06:29,190.0,161.0,-1.0,06:45,16.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-02-14,486.0,N265JB,JFK,ROC,21:45,21:44,97.0,79.0,-1.0,22:01,17.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-01-18,2285.0,N3118J,JFK,RDU,08:29,08:53,115.0,106.0,24.0,09:16,23.0,15.0,0.0,0.0,0.0,0.0,0
B6,2024-07-09,679.0,N3185J,JFK,MKE,13:30,13:22,145.0,137.0,-8.0,13:37,15.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-04-01,403.0,N2039J,JFK,SJU,19:20,19:26,248.0,240.0,6.0,20:06,40.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-06-19,89.0,N993JE,JFK,SAN,20:54,20:57,360.0,354.0,3.0,21:36,39.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-12-26,823.0,N968JT,JFK,LAX,16:30,16:59,385.0,333.0,29.0,17:16,17.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-05-07,219.0,N197JB,JFK,DTW,09:33,09:32,125.0,125.0,-1.0,09:58,26.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-05-19,483.0,N637JB,JFK,MCO,15:36,15:31,178.0,166.0,-5.0,15:53,22.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-05-05,1605.0,N834JB,JFK,ORD,14:55,15:00,169.0,158.0,5.0,15:21,21.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-05-19,1073.0,N983JT,JFK,BNA,07:30,10:40,150.0,140.0,190.0,11:02,22.0,180.0,0.0,0.0,0.0,0.0,0
B6,2024-10-14,359.0,N3156J,JFK,BUR,16:35,16:48,375.0,407.0,13.0,17:47,59.0,13.0,0.0,32.0,0.0,0.0,0
B6,2024-04-18,2583.0,N587JB,JFK,MCO,21:55,21:54,184.0,155.0,-1.0,22:22,28.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-06-18,2473.0,N3044J,JFK,CHS,15:44,18:00,140.0,147.0,136.0,18:46,46.0,0.0,0.0,143.0,0.0,0.0,0
B6,2023-04-24,659.0,N536JB,JFK,PBI,15:58,15:53,197.0,195.0,-5.0,16:13,20.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-03-06,676.0,N231JB,JFK,ORH,22:29,23:16,59.0,62.0,47.0,23:37,21.0,0.0,0.0,3.0,0.0,47.0,0
B6,2025-02-04,125.0,N3247J,JFK,TPA,11:28,11:25,188.0,171.0,-3.0,11:39,14.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-08-10,2285.0,N3145J,JFK,RDU,06:30,08:26,100.0,102.0,116.0,08:58,32.0,75.0,0.0,2.0,0.0,41.0,0
B6,2023-10-10,1419.0,N216JB,JFK,DTW,20:00,19:55,134.0,116.0,-5.0,20:17,22.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-10-16,1515.0,N944JT,JFK,SFO,13:30,16:58,383.0,344.0,208.0,17:17,19.0,153.0,0.0,0.0,0.0,16.0,0
B6,2023-02-02,403.0,N975JT,JFK,SJU,22:59,22:58,228.0,214.0,-1.0,23:16,18.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-04-29,161.0,N913JB,JFK,SMF,18:30,18:29,382.0,405.0,-1.0,19:10,41.0,0.0,0.0,22.0,0.0,0.0,0
B6,2025-02-28,218.0,N592JB,JFK,BOS,09:45,09:41,75.0,71.0,-4.0,10:07,26.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-03-17,518.0,N249JB,JFK,BOS,06:55,06:50,74.0,70.0,-5.0,07:04,14.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-07-22,411.0,N987JT,JFK,LAS,07:05,06:57,327.0,330.0,-8.0,07:25,28.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-02-08,2285.0,N558JB,JFK,RDU,14:59,14:48,113.0,87.0,-11.0,15:01,13.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-04-26,2841.0,N3257J,JFK,SAV,15:31,15:41,150.0,151.0,10.0,16:18,37.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-07-15,186.0,N3142J,JFK,ROC,09:59,11:41,85.0,76.0,102.0,12:00,19.0,93.0,0.0,0.0,0.0,0.0,0
B6,2023-04-22,745.0,N644JB,JFK,PSE,21:59,21:54,246.0,284.0,-5.0,23:11,77.0,0.0,0.0,33.0,0.0,0.0,0
B6,2025-12-09,675.0,N643JB,JFK,BDL,21:45,21:36,57.0,54.0,-9.0,21:53,17.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-08-08,355.0,N948JB,JFK,ONT,19:30,19:44,358.0,404.0,14.0,20:55,71.0,0.0,0.0,46.0,0.0,14.0,0
B6,2025-02-12,2623.0,N969JT,JFK,LAX,21:30,21:25,385.0,406.0,-5.0,22:06,41.0,0.0,0.0,16.0,0.0,0.0,0
B6,2025-02-25,663.0,N3169J,JFK,SRQ,14:00,14:00,191.0,182.0,0.0,14:15,15.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-04-22,1273.0,N273JB,JFK,CHS,10:30,10:32,135.0,157.0,2.0,11:12,40.0,2.0,0.0,22.0,0.0,0.0,0
B6,2023-08-31,189.0,N981JT,JFK,SAN,10:20,10:42,347.0,348.0,22.0,11:07,25.0,22.0,0.0,1.0,0.0,0.0,0
B6,2025-10-16,1223.0,N944JT,JFK,LAX,21:10,21:05,364.0,394.0,-5.0,21:59,54.0,0.0,0.0,25.0,0.0,0.0,0
B6,2023-05-08,283.0,N2086J,JFK,MCO,20:00,19:53,176.0,168.0,-7.0,20:20,27.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-06-06,2123.0,N934JB,JFK,LAX,08:20,08:12,378.0,352.0,-8.0,08:46,34.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-05-09,1118.0,N3085J,JFK,BOS,15:30,15:27,79.0,87.0,-3.0,15:46,19.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-05-05,511.0,N934JB,JFK,LAS,09:50,09:45,348.0,316.0,-5.0,10:24,39.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-02-17,1401.0,N807JB,JFK,FLL,13:59,15:18,193.0,195.0,79.0,15:37,19.0,16.0,0.0,2.0,0.0,63.0,0
B6,2023-10-07,2129.0,N828JB,JFK,RSW,06:50,06:46,186.0,173.0,-4.0,06:58,12.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-07-05,703.0,N2102J,JFK,SJU,20:00,20:37,239.0,228.0,37.0,20:57,20.0,26.0,0.0,0.0,0.0,0.0,0
B6,2023-04-25,2201.0,N974JT,JFK,FLL,09:30,09:22,191.0,187.0,-8.0,09:44,22.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-09-26,183.0,N646JB,JFK,MCO,08:20,08:30,180.0,174.0,10.0,09:03,33.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-12-01,1893.0,N3232J,JFK,MIA,16:30,17:39,199.0,201.0,69.0,18:03,24.0,69.0,0.0,2.0,0.0,0.0,0
B6,2023-02-21,285.0,N187JB,JFK,RDU,10:00,09:59,111.0,99.0,-1.0,10:15,16.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-10-01,1073.0,N306JB,JFK,BNA,08:06,08:01,152.0,145.0,-5.0,08:35,34.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-10-25,5015.0,N544EA,LEX,CLT,14:58,14:47,98.0,85.0,-11.0,15:09,22.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-10-17,5572.0,N556NN,LEX,CLT,10:57,10:50,87.0,84.0,-7.0,11:09,19.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-01-24,5103.0,N579NN,LEX,CLT,10:57,11:10,89.0,89.0,13.0,11:33,23.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-03-30,5035.0,N705PS,LEX,CLT,15:37,15:27,89.0,85.0,-10.0,15:39,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-08-24,5168.0,N513AE,LEX,PHL,16:04,15:56,105.0,107.0,-8.0,16:10,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2026-01-31,5172.0,N553NN,LEX,PHL,18:17,19:26,112.0,130.0,69.0,20:12,46.0,0.0,0.0,18.0,0.0,69.0,0
OH,2023-07-28,5034.0,N581NN,LEX,CLT,06:37,06:35,98.0,108.0,-2.0,07:15,40.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-09-04,5461.0,N560NN,LEX,CLT,15:54,15:49,90.0,99.0,-5.0,16:22,33.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-11-15,5566.0,N563NN,LEX,CLT,11:16,11:27,91.0,78.0,11.0,11:43,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-01-26,5103.0,N604NN,LEX,CLT,10:57,11:03,89.0,76.0,6.0,11:13,10.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-06-21,5220.0,N634NN,LEX,PHL,17:59,18:00,115.0,104.0,1.0,18:15,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-05-10,5182.0,N553NN,LEX,CLT,18:04,17:55,88.0,99.0,-9.0,18:27,32.0,0.0,0.0,0.0,0.0,0.0,0
OH,2022-12-17,5327.0,N607NN,LEX,CLT,07:17,07:16,103.0,91.0,-1.0,07:53,37.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-02-11,5566.0,N633NN,LEX,CLT,11:08,10:55,91.0,86.0,-13.0,11:15,20.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-10-04,5574.0,N609NN,LEX,CLT,19:15,19:15,100.0,106.0,0.0,19:41,26.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-10-30,5130.0,N577NN,LEX,CLT,05:08,10:13,87.0,77.0,305.0,10:30,17.0,0.0,0.0,0.0,0.0,295.0,0
OH,2026-01-29,5311.0,N534AE,LEX,CLT,06:00,05:51,95.0,99.0,-9.0,06:37,46.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-01-23,5298.0,N533AE,LEX,CLT,15:37,15:25,95.0,86.0,-12.0,15:42,17.0,0.0,0.0,0.0,0.0,0.0,0
OH,2026-01-25,5172.0,,LEX,PHL,18:39,00:00,112.0,0.0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,1
OH,2025-08-21,5572.0,N555NN,LEX,CLT,10:56,10:49,90.0,87.0,-7.0,11:02,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-06-22,5220.0,N551NN,LEX,PHL,17:59,18:11,115.0,105.0,12.0,18:24,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-08-18,5461.0,N540EG,LEX,CLT,15:54,15:46,90.0,96.0,-8.0,16:04,18.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-08-15,5278.0,N554NN,LEX,CLT,06:00,05:53,89.0,89.0,-7.0,06:09,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-12-02,5298.0,N520DC,LEX,CLT,15:40,15:30,93.0,78.0,-10.0,15:46,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-09-05,5574.0,N606NN,LEX,CLT,19:15,19:10,100.0,109.0,-5.0,19:44,34.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-02-28,5315.0,N630NN,LEX,CLT,20:15,20:03,95.0,100.0,-12.0,20:31,28.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-11-25,5211.0,N511AE,LEX,CLT,20:12,20:01,93.0,83.0,-11.0,20:15,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-11-17,5298.0,N514AE,LEX,CLT,15:40,15:30,93.0,80.0,-10.0,15:42,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-06-09,5220.0,N569NN,LEX,PHL,11:01,10:48,109.0,96.0,-13.0,11:08,20.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-11-23,5211.0,N534AE,LEX,CLT,20:12,19:57,93.0,90.0,-15.0,20:12,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-12-06,5085.0,N631NN,LEX,CLT,13:21,13:12,101.0,76.0,-9.0,13:26,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-04-07,5371.0,N559NN,LEX,CLT,18:08,18:11,92.0,108.0,3.0,18:50,39.0,0.0,0.0,16.0,0.0,3.0,0
OH,2023-12-30,5150.0,N607NN,LEX,CLT,06:30,06:18,103.0,76.0,-12.0,06:30,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-07-04,5617.0,N523AE,LEX,CLT,18:09,18:53,96.0,82.0,44.0,19:08,15.0,0.0,0.0,0.0,0.0,30.0,0
OH,2024-02-03,5566.0,N579NN,LEX,CLT,11:08,10:58,91.0,87.0,-10.0,11:13,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2026-01-29,5572.0,N599NN,LEX,CLT,11:39,11:29,91.0,80.0,-10.0,11:44,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-09-09,5483.0,N526EA,LEX,CLT,15:56,16:21,90.0,82.0,25.0,16:38,17.0,3.0,0.0,0.0,0.0,14.0,0
OH,2023-11-26,5566.0,N603NN,LEX,CLT,11:17,11:07,92.0,90.0,-10.0,11:26,19.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-10-28,5278.0,N618NN,LEX,CLT,06:00,05:47,100.0,87.0,-13.0,06:04,17.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-05-04,5130.0,N578NN,LEX,CLT,06:10,06:01,98.0,67.0,-9.0,06:14,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-07-27,5663.0,N563NN,LEX,CLT,12:25,12:36,86.0,79.0,11.0,12:49,13.0,0.0,0.0,0.0,0.0,0.0,0
